frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
347,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
348,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
349,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
350,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
351,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
352,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
353,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
354,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
355,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
356,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
357,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
358,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
359,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
360,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
361,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
362,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
363,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
364,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
365,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
366,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
367,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
368,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
369,True,True,-1.000000,874.649963,0.720000,17.049999,-0.010000,0.000000,8.360000,-0.000553,0.008408,0.063424,0.997951,0.000400,-0.000600,0.000000
